,query_name,match_name,containment,intersect_hashes,jaccard,max_containment,query_containment_ani,match_containment_ani,max_containment_ani,Sample,acc
842,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR7415630,0.1457399103139013,65,1.83596214867e-05,0.1457399103139013,0.9123687563912778,0.5949382981411069,0.9123687563912778,SAMN09475313,SRR7415630
843,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR10869780,0.1457399103139013,65,0.0001803241395764,0.1457399103139013,0.9123687563912778,0.6633438719939133,0.9123687563912778,SAMN13638827,SRR10869780
844,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR15076245,0.1457399103139013,65,1.41588694861e-05,0.1457399103139013,0.9123687563912778,0.5876223631691955,0.9123687563912778,SAMN16357581,SRR15076245
845,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR10610241,0.1450892857142857,65,0.0001815312862189,0.1450892857142857,0.9121743869249695,0.6635550600458805,0.9121743869249695,SAMEA112181443,ERR10610241
846,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR10610296,0.1450892857142857,65,0.0001658671021741,0.1450892857142857,0.9121743869249695,0.6607068441707308,0.9121743869249695,SAMEA112181469,ERR10610296
847,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR12354637,0.1450892857142857,65,0.0003680092398627,0.1450892857142857,0.9121743869249695,0.6863005646205627,0.9121743869249695,SAMEA114860520,ERR12354637
848,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR12354851,0.1450892857142857,65,0.0002314864277726,0.1450892857142857,0.9121743869249695,0.6712903370460662,0.9121743869249695,SAMEA114860734,ERR12354851
849,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR9806751,0.1450892857142857,65,0.0001815312862189,0.1450892857142857,0.9121743869249695,0.6635550600458805,0.9121743869249695,SAMEA14493325,ERR9806751
850,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR9806775,0.1450892857142857,65,0.0001658671021741,0.1450892857142857,0.9121743869249695,0.6607068441707308,0.9121743869249695,SAMEA14493350,ERR9806775
851,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR3439417,0.1450892857142857,65,0.0002877672361506,0.1450892857142857,0.9121743869249695,0.6782940655952719,0.9121743869249695,SAMEA4706681,ERR3439417
852,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7785175,0.1450892857142857,65,0.0001630650202953,0.1450892857142857,0.9121743869249695,0.6601704929515987,0.9121743869249695,SAMEA7616644,ERR7785175
853,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734249,0.1450892857142857,65,0.0002903081732916,0.1450892857142857,0.9121743869249695,0.6785785590470509,0.9121743869249695,SAMEA7537853,ERR7734249
854,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734268,0.1450892857142857,65,0.0001621012309718,0.1450892857142857,0.9121743869249695,0.6599839840253783,0.9121743869249695,SAMEA7537873,ERR7734268
855,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734349,0.1450892857142857,65,0.0001810413498443,0.1450892857142857,0.9121743869249695,0.6634695792071944,0.9121743869249695,SAMEA7588629,ERR7734349
856,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734402,0.1450892857142857,65,0.0001361926812148,0.1450892857142857,0.9121743869249695,0.6545286888086059,0.9121743869249695,SAMEA7588707,ERR7734402
857,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734410,0.1450892857142857,65,0.0001420814717017,0.1450892857142857,0.9121743869249695,0.6558504461971971,0.9121743869249695,SAMEA7588714,ERR7734410
858,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734406,0.1450892857142857,65,0.0001786479919965,0.1450892857142857,0.9121743869249695,0.6630488129508215,0.9121743869249695,SAMEA7588717,ERR7734406
859,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR891944,0.1450892857142857,65,0.0002344462919613,0.1450892857142857,0.9121743869249695,0.6716971583050004,0.9121743869249695,SAMN02194401,SRR891944
860,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR1222146,0.1450892857142857,65,2.74312646361e-05,0.1450892857142857,0.9121743869249695,0.6064248003698778,0.9121743869249695,SAMN02721326,SRR1222146
861,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR3938461,0.1450892857142857,65,0.0002420396870613,0.1450892857142857,0.9121743869249695,0.6727189138379476,0.9121743869249695,SAMN02597172,SRR3938461
862,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR2047600,0.1450892857142857,65,8.93244870026e-05,0.1450892857142857,0.9121743869249695,0.6415048742656774,0.9121743869249695,SAMN03473826,SRR2047600
863,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR22674481,0.1450892857142857,65,3.1676289761e-05,0.1450892857142857,0.9121743869249695,0.6105948163818589,0.9121743869249695,SAMN03481272,SRR22674481
864,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR4434174,0.1450892857142857,65,0.0001242896369212,0.1450892857142857,0.9121743869249695,0.6516822040281373,0.9121743869249695,SAMN05920933,SRR4434174
865,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR5812390,0.1450892857142857,65,8.18420247465e-05,0.1450892857142857,0.9121743869249695,0.6388366187036132,0.9121743869249695,SAMN07185535,SRR5812390
866,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR5678330,0.1450892857142857,65,5.07945438845e-05,0.1450892857142857,0.9121743869249695,0.6244839614588558,0.9121743869249695,SAMN07157191,SRR5678330
867,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR8069207,0.1450892857142857,65,0.0001527162344405,0.1450892857142857,0.9121743869249695,0.6581105696284043,0.9121743869249695,SAMN09399007,SRR8069207
868,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR15076256,0.1450892857142857,65,2.88308300041e-05,0.1450892857142857,0.9121743869249695,0.6078637356840219,0.9121743869249695,SAMN16357579,SRR15076256
869,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR26830043,0.1450892857142857,65,1.04665724245e-05,0.1450892857142857,0.9121743869249695,0.5792274137023394,0.9121743869249695,SAMN38236206,SRR26830043
870,"GCA_011754215.1 Buchnera aphidicola (Periphyllus acericola), QMUL_BucPcola",SRR14244734,0.1441241685144124,65,0.0002573900647435,0.1441241685144124,0.9118845306285994,0.6746949097809022,0.9118845306285994,SAMN18749702,SRR14244734
871,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR12354863,0.1434977578475336,64,0.0002760464965817,0.1434977578475336,0.9116954080633092,0.6769507387043661,0.9116954080633092,SAMEA114860746,ERR12354863
872,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR12354879,0.1434977578475336,64,0.0002623251848572,0.1434977578475336,0.9116954080633092,0.6753065732965774,0.9116954080633092,SAMEA114860762,ERR12354879
873,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR12354625,0.1434977578475336,64,0.0003164447433089,0.1434977578475336,0.9116954080633092,0.6813756613488269,0.9116954080633092,SAMEA114860508,ERR12354625
874,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR175597,0.1434977578475336,64,5.02890441388e-05,0.1434977578475336,0.9116954080633092,0.6241866340861177,0.9116954080633092,SAMEA1527867,ERR175597
875,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR10513648,0.1434977578475336,64,0.0002795223661568,0.1434977578475336,0.9116954080633092,0.6773548949349185,0.9116954080633092,SAMEA13788425,ERR10513648
876,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR10664183,0.1434977578475336,64,3.26512287575e-05,0.1434977578475336,0.9116954080633092,0.6114771023233676,0.9116954080633092,SAMEA4831695,ERR10664183
877,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR10791361,0.1434977578475336,64,1.97064478265e-05,0.1434977578475336,0.9116954080633092,0.5969475354502041,0.9116954080633092,SAMEA4831866,ERR10791361
878,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR9843294,0.1434977578475336,64,2.14339586244e-05,0.1434977578475336,0.9116954080633092,0.5993412761243254,0.9116954080633092,SAMEA4831543,ERR9843294
879,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR4187907,0.1434977578475336,64,0.0003840337949739,0.1434977578475336,0.9116954080633092,0.6876989870222,0.9116954080633092,SAMEA5189736,ERR4187907
880,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR2928975,0.1434977578475336,64,8.1451050464e-05,0.1434977578475336,0.9116954080633092,0.6386910807664288,0.9116954080633092,SAMEA5096233,ERR2928975
881,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR3439509,0.1434977578475336,64,0.0002786097374103,0.1434977578475336,0.9116954080633092,0.6772492436881682,0.9116954080633092,SAMEA4706773,ERR3439509
882,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR8481972,0.1434977578475336,64,0.0001064270284742,0.1434977578475336,0.9116954080633092,0.6468821065759957,0.9116954080633092,SAMEA7588800,ERR8481972
883,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR398192,0.1434977578475336,64,3.22020517738e-05,0.1434977578475336,0.9116954080633092,0.6110738060630656,0.9116954080633092,SAMN00771616,SRR398192
884,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR1203891,0.1434977578475336,64,3.38554119992e-05,0.1434977578475336,0.9116954080633092,0.612532768843731,0.9116954080633092,SAMN02699164,SRR1203891
885,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR649837,0.1434977578475336,64,0.0008469753715442,0.1434977578475336,0.9116954080633092,0.7141886540088777,0.9116954080633092,SAMN00808941,SRR649837
886,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR1201757,0.1434977578475336,64,3.20644174145e-05,0.1434977578475336,0.9116954080633092,0.6109491577333425,0.9116954080633092,SAMN02693794,SRR1201757
887,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR10570906,0.1434977578475336,64,6.49205737355e-05,0.1434977578475336,0.9116954080633092,0.63182622911636,0.9116954080633092,SAMN13438795,SRR10570906
888,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR10869771,0.1434977578475336,64,0.0002224346163871,0.1434977578475336,0.9116954080633092,0.6700153169747634,0.9116954080633092,SAMN13638835,SRR10869771
889,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR22523854,0.1434977578475336,64,0.0001191997228606,0.1434977578475336,0.9116954080633092,0.6503852495273806,0.9116954080633092,SAMN31868164,SRR22523854
890,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR26353490,0.1434977578475336,64,6.99900264212e-05,0.1434977578475336,0.9116954080633092,0.6340933814886601,0.9116954080633092,SAMN37771133,SRR26353490
891,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",DRR010369,0.1428571428571428,64,9.02569078265e-05,0.1428571428571428,0.9115011820459676,0.6418226413277558,0.9115011820459676,SAMD00012208,DRR010369
892,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR10610308,0.1428571428571428,64,0.0002558700180308,0.1428571428571428,0.9115011820459676,0.6745048527330982,0.9115011820459676,SAMEA112181497,ERR10610308
893,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR10610051,0.1428571428571428,64,0.0001368184995713,0.1428571428571428,0.9115011820459676,0.654672171203461,0.9115011820459676,SAMEA112181414,ERR10610051
894,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR12354890,0.1428571428571428,64,0.000282912942383,0.1428571428571428,0.9115011820459676,0.6777448423723726,0.9115011820459676,SAMEA114860773,ERR12354890
895,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR9806799,0.1428571428571428,64,0.0002558700180308,0.1428571428571428,0.9115011820459676,0.6745048527330982,0.9115011820459676,SAMEA14493375,ERR9806799
896,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR9806723,0.1428571428571428,64,0.0001368184995713,0.1428571428571428,0.9115011820459676,0.654672171203461,0.9115011820459676,SAMEA14493295,ERR9806723
897,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR4188048,0.1428571428571428,64,0.0002432572140967,0.1428571428571428,0.9115011820459676,0.6728807410378356,0.9115011820459676,SAMEA5189697,ERR4188048
898,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734201,0.1428571428571428,64,0.000162733516239,0.1428571428571428,0.9115011820459676,0.6601070115379812,0.9115011820459676,SAMEA7537789,ERR7734201
899,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734404,0.1428571428571428,64,9.54783540128e-05,0.1428571428571428,0.9115011820459676,0.6435447502217922,0.9115011820459676,SAMEA7588709,ERR7734404
900,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR8482000,0.1428571428571428,64,0.0001189436318694,0.1428571428571428,0.9115011820459676,0.6503187110715152,0.9115011820459676,SAMEA7588852,ERR8482000
901,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734575,0.1428571428571428,64,0.0001345903511336,0.1428571428571428,0.9115011820459676,0.6541600788490962,0.9115011820459676,SAMEA7530133,ERR7734575
902,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734416,0.1428571428571428,64,0.0001768439435094,0.1428571428571428,0.9115011820459676,0.6627286928567363,0.9115011820459676,SAMEA7588724,ERR7734416
903,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7785181,0.1428571428571428,64,0.0001221572201597,0.1428571428571428,0.9115011820459676,0.65114540410486,0.9115011820459676,SAMEA7616654,ERR7785181
904,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734401,0.1428571428571428,64,0.0001002391643812,0.1428571428571428,0.9115011820459676,0.6450385241821722,0.9115011820459676,SAMEA7588705,ERR7734401
905,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR191826,0.1428571428571428,64,0.0001379250894358,0.1428571428571428,0.9115011820459676,0.6549235551401178,0.9115011820459676,SAMN00262669,SRR191826
906,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR1033490,0.1428571428571428,64,0.0005324769329328,0.1428571428571428,0.9115011820459676,0.6985150046827915,0.9115011820459676,SAMN02345030,SRR1033490
907,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR3241822,0.1428571428571428,64,2.5453601068e-05,0.1428571428571428,0.9115011820459676,0.6042676055538739,0.9115011820459676,SAMN04567815,SRR3241822
908,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR3241821,0.1428571428571428,64,3.3711143956e-05,0.1428571428571428,0.9115011820459676,0.6124082269905856,0.9115011820459676,SAMN04567814,SRR3241821
909,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR3241549,0.1428571428571428,64,4.9287791414e-05,0.1428571428571428,0.9115011820459676,0.6235890307352133,0.9115011820459676,SAMN04567810,SRR3241549
910,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR4434235,0.1428571428571428,64,0.000154122165898,0.1428571428571428,0.9115011820459676,0.6583986016177917,0.9115011820459676,SAMN05920687,SRR4434235
911,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR8179108,0.1428571428571428,64,0.0001324495087985,0.1428571428571428,0.9115011820459676,0.6536603956270102,0.9115011820459676,SAMN10163193,SRR8179108
912,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR11280748,0.1428571428571428,64,6.55105420792e-05,0.1428571428571428,0.9115011820459676,0.6320986370615768,0.9115011820459676,SAMN13293454,SRR11280748
913,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR12935504,0.1428571428571428,64,6.21714747559e-05,0.1428571428571428,0.9115011820459676,0.6305253233383072,0.9115011820459676,SAMN16357274,SRR12935504
914,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR23882709,0.1428571428571428,64,0.0002337891003137,0.1428571428571428,0.9115011820459676,0.6716080598558187,0.9115011820459676,SAMN33775825,SRR23882709
915,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR25827755,0.1428571428571428,64,0.0001585477030401,0.1428571428571428,0.9115011820459676,0.6592876167268832,0.9115011820459676,SAMN37210284,SRR25827755
916,"GCA_011754215.1 Buchnera aphidicola (Periphyllus acericola), QMUL_BucPcola",SRR090637,0.1419068736141907,64,0.0001077822125667,0.1419068736141907,0.9112115396699572,0.6472724972069537,0.9112115396699572,SAMN00190022,SRR090637
917,"GCA_011754215.1 Buchnera aphidicola (Periphyllus acericola), QMUL_BucPcola",SRR12937953,0.1419068736141907,64,3.80059467429e-05,0.1419068736141907,0.9112115396699572,0.6159160112163039,0.9112115396699572,SAMN16357304,SRR12937953
918,"GCA_011754245.1 Buchnera aphidicola (Periphyllus aceris), QMUL_BucPeris",SRR2056310,0.141280353200883,64,4.63975896452e-05,0.141280353200883,0.911019563893524,0.6217967847470278,0.911019563893524,SAMN02854573,SRR2056310
919,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",DRR074681,0.1412556053811659,63,5.09529413191e-05,0.1412556053811659,0.911011964134724,0.6245768680959686,0.911011964134724,SAMD00064326,DRR074681
920,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR10610377,0.1412556053811659,63,0.0001508830249412,0.1412556053811659,0.911011964134724,0.6577327591456937,0.911011964134724,SAMEA112181427,ERR10610377
921,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR9806736,0.1412556053811659,63,0.0001508830249412,0.1412556053811659,0.911011964134724,0.6577327591456937,0.911011964134724,SAMEA14493308,ERR9806736
922,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR10513661,0.1412556053811659,63,0.0002228865578178,0.1412556053811659,0.911011964134724,0.6700809536800236,0.911011964134724,SAMEA13788411,ERR10513661
923,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR3623909,0.1412556053811659,63,4.90404801919e-05,0.1412556053811659,0.911011964134724,0.6234397459712578,0.911011964134724,SAMEA3712754,ERR3623909
924,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR3053806,0.1412556053811659,63,0.0001726207111973,0.1412556053811659,0.911011964134724,0.6619659667656858,0.911011964134724,SAMEA5224043,ERR3053806
925,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR7734341,0.1412556053811659,63,0.0001963791426647,0.1412556053811659,0.911011964134724,0.6660478581030911,0.911011964134724,SAMEA7588618,ERR7734341
926,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR1955857,0.1412556053811659,63,3.6134544395e-05,0.1412556053811659,0.911011964134724,0.6144365578179607,0.911011964134724,SAMN03255474,SRR1955857
927,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR834928,0.1412556053811659,63,8.2893100794e-05,0.1412556053811659,0.911011964134724,0.63922559642588,0.911011964134724,SAMN01779541,SRR834928
928,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR651390,0.1412556053811659,63,0.000838501876647,0.1412556053811659,0.911011964134724,0.7138482233650811,0.911011964134724,SAMN00809038,SRR651390
929,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR649839,0.1412556053811659,63,0.0008484277153053,0.1412556053811659,0.911011964134724,0.7142504277658513,0.911011964134724,SAMN00808936,SRR649839
930,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR5871734,0.1412556053811659,63,2.26012698326e-05,0.1412556053811659,0.911011964134724,0.6008569268948543,0.911011964134724,SAMN07312421,SRR5871734
931,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR10869781,0.1412556053811659,63,0.0002120369684771,0.1412556053811659,0.911011964134724,0.6684884284937287,0.911011964134724,SAMN13638826,SRR10869781
932,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR15076386,0.1412556053811659,63,3.90708093301e-05,0.1412556053811659,0.911011964134724,0.6167272280930595,0.911011964134724,SAMN16357600,SRR15076386
933,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR18091988,0.1412556053811659,63,4.06363523778e-05,0.1412556053811659,0.911011964134724,0.6178823796780242,0.911011964134724,SAMN23007773,SRR18091988
934,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR25389438,0.1412556053811659,63,0.0002970731224271,0.1412556053811659,0.911011964134724,0.6793264052682868,0.911011964134724,SAMN36662665,SRR25389438
935,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR25546598,0.1412556053811659,63,1.6090207321e-05,0.1412556053811659,0.911011964134724,0.5912117454978767,0.911011964134724,SAMN36866098,SRR25546598
936,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR10610147,0.140625,63,0.0001537639211264,0.140625,0.910817883717098,0.6583261135040731,0.910817883717098,SAMEA112181482,ERR10610147
937,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR9850120,0.140625,63,0.0004786652078774,0.140625,0.910817883717098,0.6949712878292709,0.910817883717098,SAMEA110071628,ERR9850120
938,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR10610342,0.140625,63,0.0001129945529451,0.140625,0.910817883717098,0.6487309872972288,0.910817883717098,SAMEA112181483,ERR10610342
939,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR10610222,0.140625,63,0.0001299807917274,0.140625,0.910817883717098,0.6530750032898753,0.910817883717098,SAMEA112181434,ERR10610222
940,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR12354636,0.140625,63,0.0002083857054021,0.140625,0.910817883717098,0.6679352278658905,0.910817883717098,SAMEA114860519,ERR12354636
941,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR12354620,0.140625,63,0.0002972876045225,0.140625,0.910817883717098,0.6793501007413877,0.910817883717098,SAMEA114860503,ERR12354620
942,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR9806743,0.140625,63,0.0001299807917274,0.140625,0.910817883717098,0.6530750032898753,0.910817883717098,SAMEA14493315,ERR9806743
943,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR9806786,0.140625,63,0.0001129945529451,0.140625,0.910817883717098,0.6487309872972288,0.910817883717098,SAMEA14493361,ERR9806786
944,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR3439504,0.140625,63,0.0002714323874848,0.140625,0.910817883717098,0.676407941273678,0.910817883717098,SAMEA4706768,ERR3439504
945,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR10791359,0.140625,63,1.58822435005e-05,0.140625,0.910817883717098,0.5908455924991142,0.910817883717098,SAMEA4831768,ERR10791359
946,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR2862147,0.140625,63,1.36311826067e-05,0.140625,0.910817883717098,0.5865605406146169,0.910817883717098,SAMEA5054090,ERR2862147
947,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR3265200,0.140625,63,0.0002852408247534,0.140625,0.910817883717098,0.6780108395603841,0.910817883717098,SAMEA5554387,ERR3265200
948,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734396,0.140625,63,0.0001429443356605,0.140625,0.910817883717098,0.6560407031476234,0.910817883717098,SAMEA7588696,ERR7734396
